Timestamp start: 1746893435855
Timestamp end: 1746894436178

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      282.5   170.1    86.8   129.5   142.6   262.9   323.8   355.3   376.8   402.0   434.9   492.8   664.6  1259.1  6912.3  63592.0    63638
read      337.1   200.5    80.4   141.7   159.5   297.7   373.6   416.0   447.2   486.4   543.7   654.5   992.4  1917.2  4974.0  90159.8    90167
read      274.8   135.1    86.8   129.9   142.8   262.6   317.4   343.9   362.9   384.7   412.1   458.7   604.8  1345.1  3379.3  50687.0    50555
read      263.5   103.0    86.8   143.1   160.9   258.8   289.8   307.0   319.0   335.8   358.0   396.8   504.5   803.1  3053.9  15957.4    15997
read      267.0   111.2    86.8   130.3   142.9   262.1   311.1   334.8   350.9   369.9   394.3   431.0   525.2   832.0  1765.7  43166.2    43089
read      257.4    93.9    93.8   146.4   165.3   252.8   280.6   296.3   308.9   322.2   342.4   374.2   459.3   930.1  4038.2  12221.4    12188
read      271.0   119.2    86.8   129.4   142.2   253.3   316.6   349.3   371.4   395.5   424.3   466.2   562.8   749.2  2052.1  76502.6    76615
read      570.2   593.0    86.8   186.9   208.3   308.4   409.9   641.0   885.5  1174.4  1420.4  1659.7  2871.9  4374.5  8036.7 143783.0   143480
read      376.0   361.9    86.8   139.5   157.9   281.1   353.8   403.9   450.2   525.4   676.1   972.4  1660.0  3640.3  8003.5  63995.0    63793
read      266.1   132.5    86.8   127.8   139.7   248.7   310.9   342.2   363.2   386.3   413.8   454.4   541.7   851.0  4813.0  71981.6    71996
read      260.9   102.9    86.8   129.2   141.2   258.4   304.8   326.9   341.9   359.7   380.9   414.0   489.6   803.4  2886.9  41820.0    41778
read      255.4    82.2    86.8   138.2   153.3   255.3   286.7   303.3   315.3   329.9   347.0   375.7   436.8   567.3  2119.1  21874.8    21860
read      264.0   162.7    86.8   128.8   140.9   258.0   307.7   331.3   346.7   365.3   387.9   422.3   501.0   925.5  7843.1  45787.2    45582
read      278.2   135.1    86.8   130.6   144.0   255.9   320.8   356.0   379.4   404.7   436.1   486.8   615.5  1129.4  3164.8  82072.8    81972
read      260.0   110.5    86.8   128.7   140.8   257.2   303.7   326.1   341.4   359.4   381.2   414.5   488.9   662.0  2762.9  42720.4    42852
read      263.0   140.7    86.8   127.5   139.4   254.3   307.2   333.0   350.2   369.7   394.0   429.5   511.9   878.5  7036.5  52016.8    51852
read      389.7   254.9    86.8   152.7   171.8   308.9   427.2   500.2   550.3   613.2   699.6   860.6  1256.6  1909.2  3793.8 109368.8   109368
read      265.4   113.3    86.8   128.6   140.9   256.0   311.0   338.0   356.3   375.8   400.9   437.9   530.7   852.8  2102.9  55506.6    55794
read      270.1   132.7    86.8   134.4   148.0   265.9   308.3   329.5   344.2   362.4   385.1   422.2   532.9  1316.4  5596.1  35488.4    35534
read      284.6   138.8    80.4   133.6   148.0   261.7   329.4   366.3   391.2   418.4   451.1   500.1   612.6   844.4  3385.9  90490.4    90576
